time,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,agent,total_steps,accelerate,scenario,traffic_density,w_qos,w_xqos
2025-04-14 15:36:46,10080.0,-0.18783618902212365,0.137202666513883,-5.470220364167153,-0.19908144250393953,-0.17168567143138957,-0.15212689663382453,-0.09163919030481055,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 15:43:03,10080.0,-0.1802527426424388,0.13659270354014327,-5.0396256913371085,-0.18748600681693645,-0.16497684620520922,-0.1486434566370356,-0.10094402141474375,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 15:50:16,10080.0,-0.1793340258369448,0.17191089152671857,-8.356845695408037,-0.1870677016740235,-0.164706494969658,-0.1489166843846192,-0.0989573305147359,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 15:57:26,10080.0,-0.1825779148112871,0.19562933245473904,-8.293018888048358,-0.1878363152490456,-0.16505873094280865,-0.1491822146064843,-0.09737260678032107,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 18:02:29,10080.0,-0.43767800359926223,0.016332227771672758,-0.4886789075604665,-0.45517864103828476,-0.43600973920533015,-0.4229650409700667,-0.4093476897987539,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 18:10:50,10080.0,-0.43755659954085785,0.01614538890286173,-0.48704671066776906,-0.45441724640381936,-0.43607817696483786,-0.42313662099542265,-0.4091831838526732,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 18:17:56,10080.0,-0.4379150644354301,0.016274745453126856,-0.4889121875267789,-0.4552416310756593,-0.4360921155355997,-0.4233721006043676,-0.4094378302937936,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 18:44:12,10080.0,-0.43767800359926223,0.016332227771672758,-0.4886789075604665,-0.45517864103828476,-0.43600973920533015,-0.4229650409700667,-0.4093476897987539,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 18:51:35,10080.0,-0.43755659954085785,0.01614538890286173,-0.48704671066776906,-0.45441724640381936,-0.43607817696483786,-0.42313662099542265,-0.4091831838526732,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 18:58:03,10080.0,-0.4379150644354301,0.016274745453126856,-0.4889121875267789,-0.4552416310756593,-0.4360921155355997,-0.4233721006043676,-0.4094378302937936,mappo,10080,3000,B,37.872816716557175,10.0,0.005
2025-04-14 22:38:29,10080.0,-0.19088534091669992,0.11477018506841435,-7.16462428766515,-0.21639275044826325,-0.179985419256711,-0.15204015251966604,-0.07387091871712695,mappo,10080,3000,B,37.872816716557175,15.0,0.005
